年,年齢,年齢区分,年収（万円）,年収（円）,月例賃金（円）,年間賞与相当額（円）,所得税（円）,住民税（円）,厚生年金（円）,健康保険（円）,介護保険（円）,雇用保険（円）,社会保険料総額（円）,控除総額（円）,名目手取り（円）,実効負担率（%）,手取り率（%）,手取り（100円あたり）,所得税（100円あたり）,住民税（100円あたり）,厚生年金（100円あたり）,健康保険（100円あたり）,介護保険（100円あたり）,雇用保険（100円あたり）,性別,扶養人数,給与所得のみ
2009,35,20～39歳,1350,13500000.0,936193.6387905984,2265676.3345128195,1560300.0,944800.0,751175.24,550384.0,0.0,59617.1618327436,1361176.4018327435,3866276.4018327435,9633723.598167256,28.639084458020324,71.36091554197968,71.36091554197968,11.557777777777778,6.9985185185185195,5.564261037037037,4.076918518518519,0.0,0.4416086061684711,男性,0,True
2009,35,20～39歳,1400,14000000.0,970867.4772643243,2349590.272828109,1705200.0,988700.0,757696.58,578428.0,0.0,61825.2048635859,1397949.784863586,4091849.784863586,9908150.215136416,29.227498463311324,70.77250153668868,70.77250153668868,12.179999999999998,7.062142857142856,5.412118428571428,4.131628571428571,0.0,0.44160860616847064,男性,0,True
2009,35,20～39歳,1450,14500000.0,1005541.31573805,2433504.2111433987,1849800.0,1032500.0,764217.9199999999,606472.0,0.0,64033.2478944283,1434723.1678944281,4317023.167894429,10182976.83210557,29.77257357168572,70.22742642831427,70.22742642831427,12.757241379310347,7.120689655172415,5.270468413793104,4.18256551724138,0.0,0.4416086061684711,男性,0,True
2009,35,20～39歳,1500,15000000.0,1040215.154211776,2517418.149458688,2002500.0,1078800.0,770739.26,609916.0,0.0,66241.2909252707,1446896.5509252707,4528196.550925271,10471803.44907473,30.18797700616847,69.81202299383153,69.81202299383153,13.350000000000001,7.192,5.138261733333334,4.066106666666667,0.0,0.44160860616847136,男性,0,True
2009,45,40～64歳,200,2000000.0,138695.35389490347,335655.75326115824,28800.0,64200.0,157717.45,83558.0,12040.9,8832.1721233694,262148.5221233694,355148.5221233694,1644851.4778766306,17.75742610616847,82.24257389383153,82.24257389383153,1.44,3.2099999999999995,7.8858725000000005,4.177899999999999,0.602045,0.44160860616847003,男性,0,True
2009,45,40～64歳,250,2500000.0,173369.19236862933,419569.69157644815,43600.0,93800.0,190225.03,100778.0,14523.1,11040.2151542118,316566.3451542118,453966.3451542118,2046033.6548457881,18.158653806168473,81.84134619383153,81.84134619383153,1.744,3.752,7.6090012,4.03112,0.580924,0.44160860616847203,男性,0,True
2009,45,40～64歳,300,3000000.0,208043.0308423552,503483.6298917377,58300.0,123100.0,224588.77,118982.0,17146.9,13248.2581850541,373965.9281850542,555365.9281850542,2444634.071814946,18.512197606168474,81.48780239383153,81.48780239383153,1.9433333333333334,4.1033333333333335,7.486292333333333,3.9660666666666664,0.5715633333333333,0.44160860616847,男性,0,True
2009,45,40～64歳,350,3500000.0,242716.86931608108,587397.5682070273,72100.0,150800.0,268233.31,142106.0,20478.7,15456.3012158965,446274.3112158965,669174.3112158965,2830825.688784104,19.119266034739898,80.8807339652601,80.8807339652601,2.0599999999999996,4.308571428571428,7.663808857142857,4.0601714285714285,0.5851057142857142,0.44160860616847136,男性,0,True
2009,45,40～64歳,400,4000000.0,277390.70778980694,671311.5065223165,88000.0,182600.0,311877.85,165230.0,23810.5,17664.3442467388,518582.6942467388,789182.6942467388,3210817.3057532613,19.72956735616847,80.27043264383154,80.27043264383154,2.1999999999999997,4.565,7.796946249999999,4.13075,0.5952624999999999,0.44160860616847003,男性,0,True
2009,45,40～64歳,450,4500000.0,312064.54626353283,755225.444837606,111400.0,215400.0,355522.39,188354.0,27142.3,19872.3872775812,590891.0772775812,917691.0772775812,3582308.922722419,20.393135050612916,79.60686494938707,79.60686494938707,2.4755555555555553,4.786666666666667,7.900497555555557,4.185644444444445,0.6031622222222222,0.44160860616847114,男性,0,True
2009,45,40～64歳,500,5000000.0,346738.38473725866,839139.3831528963,147100.0,251100.0,380605.33,201638.0,29058.1,22080.4303084236,633381.8603084236,1031581.8603084236,3968418.1396915764,20.631637206168474,79.36836279383152,79.36836279383152,2.942,5.022,7.6121066,4.03276,0.581162,0.44160860616847203,男性,0,True
2009,45,40～64歳,550,5500000.0,381412.22321098455,923053.3214681852,179900.0,283900.0,424249.87,224762.0,32389.9,24288.4733392659,705690.2433392659,1169490.243339266,4330509.756660734,21.263458969804834,78.73654103019517,78.73654103019517,3.270909090909091,5.161818181818182,7.713634,4.086581818181818,0.5889072727272727,0.4416086061684709,男性,0,True
2009,45,40～64歳,600,6000000.0,416086.0616847104,1006967.2597834754,214100.0,318100.0,458613.61,242966.0,35013.7,26496.5163701083,763089.8263701082,1295289.8263701082,4704710.173629892,21.588163772835138,78.41183622716487,78.41183622716487,3.568333333333333,5.301666666666667,7.643560166666666,4.049433333333333,0.5835616666666666,0.4416086061684717,男性,0,True
2009,45,40～64歳,650,6500000.0,450759.90015843627,1090881.1980987643,264300.0,352400.0,492977.35,261170.0,37637.5,28704.5594009506,820489.4094009507,1437189.4094009507,5062810.590599049,22.110606298476164,77.88939370152383,77.88939370152383,4.0661538461538465,5.421538461538462,7.584266923076923,4.018,0.5790384615384616,0.44160860616847075,男性,0,True
2009,45,40～64歳,700,7000000.0,485433.73863216216,1174795.1364140545,331900.0,386200.0,555183.49,294134.0,42385.3,30912.602431793,922615.392431793,1640715.392431793,5359284.607568208,23.438791320454182,76.56120867954583,76.56120867954583,4.741428571428571,5.517142857142857,7.9311927142857135,4.2019142857142855,0.6055042857142857,0.44160860616847136,男性,0,True
2009,45,40～64歳,750,7500000.0,520107.577105888,1258709.074729344,410300.0,425400.0,589547.23,312338.0,45009.1,33120.6454626353,980014.9754626353,1815714.9754626353,5684285.024537365,24.20953300616847,75.79046699383153,75.79046699383153,5.470666666666666,5.672,7.860629733333332,4.164506666666667,0.6001213333333333,0.44160860616847064,男性,0,True
2009,45,40～64歳,800,8000000.0,554781.4155796139,1342623.013044633,488900.0,464700.0,623910.97,330542.0,47632.9,35328.6884934777,1037414.5584934776,1991014.5584934778,6008985.441506522,24.887681981168473,75.11231801883153,75.11231801883153,6.11125,5.80875,7.798887124999999,4.131775,0.59541125,0.44160860616847125,男性,0,True
2009,45,40～64歳,850,8500000.0,589455.2540533398,1426536.9513599225,567500.0,504000.0,658274.71,348746.0,50256.7,37536.73152432,1094814.14152432,2166314.14152432,6333685.8584756795,25.48604872381553,74.51395127618447,74.51395127618447,6.6764705882352935,5.929411764705883,7.744408352941176,4.102894117647058,0.591255294117647,0.44160860616847053,男性,0,True
2009,45,40～64歳,900,9000000.0,624129.0925270657,1510450.889675212,645900.0,543200.0,692638.45,366950.0,52880.5,39744.7745551624,1152213.7245551622,2341313.7245551622,6658686.275444837,26.014596939501804,73.98540306049819,73.98540306049819,7.176666666666668,6.035555555555556,7.695982777777777,4.077222222222223,0.5875611111111111,0.44160860616847114,男性,0,True
2009,45,40～64歳,950,9500000.0,658802.9310007915,1594364.8279905017,730100.0,585300.0,699159.79,385154.0,55504.3,41952.8175860047,1181770.9075860048,2497170.9075860046,7002829.092413995,26.28600955353689,73.7139904464631,73.7139904464631,7.685263157894736,6.161052631578948,7.359576736842105,4.054252631578947,0.5842557894736843,0.4416086061684705,男性,0,True
2009,45,40～64歳,1000,10000000.0,693476.7694745173,1678278.7663057926,814100.0,627300.0,705681.13,403358.0,58128.1,44160.8606168471,1211328.0906168472,2652728.0906168474,7347271.909383153,26.52728090616847,73.47271909383153,73.47271909383153,8.141,6.273,7.056811300000001,4.03358,0.5812809999999999,0.441608606168471,男性,0,True
2009,45,40～64歳,1050,10500000.0,728150.6079482433,1762192.7046210808,903300.0,671900.0,712202.47,421562.0,60751.9,46368.9036476895,1240885.2736476893,2816085.2736476893,7683914.726352311,26.81985974902561,73.18014025097439,73.18014025097439,8.602857142857143,6.39904761904762,6.7828806666666654,4.0148761904761905,0.5785895238095238,0.4416086061684714,男性,0,True
2009,45,40～64歳,1100,11000000.0,762824.4464219691,1846106.6429363703,995300.0,715800.0,718723.8099999999,444686.0,64083.7,48576.9466785318,1276070.4566785318,2987170.456678532,8012829.543321468,27.156095060713923,72.84390493928608,72.84390493928608,9.048181818181817,6.507272727272727,6.533852818181818,4.042599999999999,0.5825790909090909,0.4416086061684709,男性,0,True
2009,45,40～64歳,1150,11500000.0,797498.2848956949,1930020.5812516613,1096500.0,759800.0,725245.1499999999,467810.0,67415.5,50784.9897093742,1311255.6397093742,3167555.639709374,8332444.360290626,27.543962084429342,72.45603791557066,72.45603791557066,9.534782608695652,6.606956521739131,6.306479565217391,4.067913043478261,0.5862217391304347,0.44160860616847125,男性,0,True
2009,45,40～64歳,1200,12000000.0,832172.1233694208,2013934.5195669509,1197700.0,803800.0,731611.22,490852.0,70735.4,52993.0327402165,1346191.6527402163,3347691.6527402163,8652308.347259784,27.897430439501804,72.1025695604982,72.1025695604982,9.980833333333333,6.698333333333334,6.096760166666666,4.090433333333333,0.5894616666666667,0.4416086061684708,男性,0,True
2009,45,40～64歳,1250,12500000.0,866845.9618431466,2097848.4578822404,1297600.0,847200.0,738132.5599999999,518896.0,74775.2,55201.0757710589,1387004.835771059,3531804.8357710587,8968195.164228942,28.25443868616847,71.74556131383154,71.74556131383154,10.380799999999999,6.7776000000000005,5.9050604799999995,4.151168,0.5982016,0.44160860616847125,男性,0,True
2009,45,40～64歳,1300,13000000.0,901519.8003168725,2181762.3961975286,1404100.0,893500.0,744653.8999999999,522340.0,75275.0,57409.1188019012,1399678.018801901,3697278.018801901,9302721.981198099,28.440600144630007,71.55939985536999,71.55939985536999,10.80076923076923,6.8730769230769235,5.728106923076923,4.018,0.5790384615384616,0.44160860616847075,男性,0,True
2009,45,40～64歳,1350,13500000.0,936193.6387905984,2265676.3345128195,1534300.0,936900.0,751175.24,550384.0,79314.8,59617.1618327436,1440491.2018327436,3911691.2018327434,9588308.798167257,28.975490383946244,71.02450961605375,71.02450961605375,11.365185185185185,6.94,5.564261037037037,4.076918518518519,0.5875170370370371,0.4416086061684711,男性,0,True
2009,45,40～64歳,1400,14000000.0,970867.4772643243,2349590.272828109,1677500.0,980300.0,757696.58,578428.0,83354.6,61825.2048635859,1481304.3848635862,4139104.384863586,9860895.615136415,29.56503132045418,70.4349686795458,70.4349686795458,11.982142857142856,7.002142857142857,5.412118428571428,4.131628571428571,0.59539,0.44160860616847064,男性,0,True
2009,45,40～64歳,1450,14500000.0,1005541.31573805,2433504.2111433987,1820700.0,1023700.0,764217.9199999999,606472.0,87394.4,64033.2478944283,1522117.567894428,4366517.567894428,10133482.432105571,30.113914261340884,69.88608573865912,69.88608573865912,12.556551724137933,7.060000000000001,5.270468413793104,4.18256551724138,0.60272,0.4416086061684711,男性,0,True
2009,45,40～64歳,1500,15000000.0,1040215.154211776,2517418.149458688,1973500.0,1070000.0,770739.26,609916.0,87894.2,66241.2909252707,1534790.7509252706,4578290.750925271,10421709.24907473,30.5219383395018,69.47806166049818,69.47806166049818,13.156666666666666,7.133333333333333,5.138261733333334,4.066106666666667,0.5859613333333333,0.44160860616847136,男性,0,True
2010,35,20～39歳,200,2000000.0,138266.38080931504,340803.43028821936,28600.0,63800.0,161801.14,93836.0,0.0,11170.4017151441,266807.5417151441,359207.5417151441,1640792.4582848558,17.960377085757205,82.0396229142428,82.0396229142428,1.43,3.19,8.090057,4.6918,0.0,0.558520085757205,男性,0,True
2010,35,20～39歳,250,2500000.0,172832.97601164383,426004.2878602742,43300.0,93200.0,195210.93,113224.2,0.0,13963.0021439301,322398.1321439301,458898.1321439301,2041101.86785607,18.355925285757206,81.6440747142428,81.6440747142428,1.7319999999999998,3.728,7.8084372,4.528968,0.0,0.5585200857572039,男性,0,True
2010,35,20～39歳,300,3000000.0,207399.57121397258,511205.14543232904,57900.0,122400.0,230360.55,133617.0,0.0,16755.6025727162,380733.1525727162,561033.1525727161,2438966.847427284,18.701105085757206,81.2988949142428,81.2988949142428,1.9300000000000002,4.08,7.678684999999999,4.4539,0.0,0.5585200857572068,男性,0,True
2010,35,20～39歳,350,3500000.0,241966.16641630136,596406.0030043839,71700.0,150000.0,275162.18,159593.2,0.0,19548.2030015022,454303.5830015022,676003.5830015022,2823996.4169984977,19.314388085757205,80.6856119142428,80.6856119142428,2.0485714285714285,4.285714285714286,7.861776571428571,4.559805714285715,0.0,0.5585200857572057,男性,0,True
2010,35,20～39歳,400,4000000.0,276532.7616186301,681606.8605764387,87600.0,181700.0,319805.0,185476.0,0.0,22340.8034302882,527621.8034302882,796921.8034302882,3203078.196569712,19.923045085757206,80.07695491424279,80.07695491424279,2.19,4.5425,7.995125,4.6369,0.0,0.558520085757205,男性,0,True
2010,35,20～39歳,450,4500000.0,311099.3568209589,766807.7181484932,110300.0,214300.0,364606.63,211452.2,0.0,25133.4038590742,601192.2338590743,925792.2338590743,3574207.7661409257,20.573160752423874,79.42683924757613,79.42683924757613,2.451111111111111,4.762222222222222,8.102369555555555,4.698937777777778,0.0,0.5585200857572044,男性,0,True
2010,35,20～39歳,500,5000000.0,345665.95202328765,852008.5757205484,146000.0,250000.0,390421.86,226448.4,0.0,27926.0042878603,644796.2642878602,1040796.2642878602,3959203.73571214,20.815925285757206,79.1840747142428,79.1840747142428,2.92,5.0,7.8084372,4.528968,0.0,0.558520085757206,男性,0,True
2010,35,20～39歳,550,5500000.0,380232.5472256164,937209.4332926029,178600.0,282600.0,435064.68,252331.2,0.0,30718.6047166463,718114.4847166463,1179314.4847166464,4320685.515283354,21.442081540302663,78.55791845969733,78.55791845969733,3.247272727272727,5.138181818181818,7.910266909090908,4.58784,0.0,0.5585200857572055,男性,0,True
2010,35,20～39歳,600,6000000.0,414799.14242794516,1022410.2908646581,212800.0,316800.0,470373.11,272817.4,0.0,33511.2051454323,776701.7151454324,1306301.7151454324,4693698.284854568,21.77169525242387,78.22830474757613,78.22830474757613,3.546666666666667,5.28,7.839551833333333,4.5469566666666665,0.0,0.558520085757205,男性,0,True
2010,35,20～39歳,650,6500000.0,449365.7376302739,1107611.1484367126,261300.0,350900.0,505522.73,293210.2,0.0,36303.8055742184,835036.7355742183,1447236.7355742184,5052763.264425782,22.265180547295667,77.73481945270433,77.73481945270433,4.02,5.398461538461539,7.777272769230768,4.510926153846154,0.0,0.5585200857572061,男性,0,True
2010,35,20～39歳,700,7000000.0,483932.3328326027,1192812.0060087678,337700.0,389100.0,540831.16,313696.4,0.0,39096.4060030044,893623.9660030045,1620423.9660030045,5379576.033996996,23.14891380004292,76.85108619995708,76.85108619995708,4.824285714285715,5.558571428571429,7.726159428571429,4.481377142857143,0.0,0.5585200857572057,男性,0,True
2010,35,20～39歳,750,7500000.0,518498.9280349315,1278012.8635808222,406900.0,423700.0,604619.19,350652.6,0.0,41889.0064317904,997160.7964317903,1827760.7964317903,5672239.20356821,24.37014395242387,75.62985604757613,75.62985604757613,5.425333333333334,5.649333333333333,8.0615892,4.675368,0.0,0.5585200857572054,男性,0,True
2010,35,20～39歳,800,8000000.0,553065.5232372602,1363213.7211528774,485300.0,462900.0,639768.8099999999,371045.4,0.0,44681.6068605764,1055495.8168605764,2003695.8168605764,5996304.183139424,25.046197710757205,74.9538022892428,74.9538022892428,6.06625,5.78625,7.997110125,4.6380675,0.0,0.558520085757205,男性,0,True
2010,35,20～39歳,850,8500000.0,587632.118439589,1448414.578724932,563500.0,502000.0,675077.24,391531.6,0.0,47474.2072893625,1114083.0472893624,2179583.047289362,6320416.952710638,25.642153497521907,74.35784650247808,74.35784650247808,6.629411764705882,5.905882352941177,7.942085176470588,4.606254117647059,0.0,0.5585200857572059,男性,0,True
2010,35,20～39歳,900,9000000.0,622198.7136419178,1533615.4362969864,641900.0,541200.0,710226.86,411924.4,0.0,50266.8077181485,1172418.0677181485,2355518.067718148,6644481.932281852,26.172422974646093,73.8275770253539,73.8275770253539,7.132222222222222,6.013333333333333,7.891409555555555,4.576937777777778,0.0,0.5585200857572056,男性,0,True
2010,35,20～39歳,950,9500000.0,656765.3088442466,1618816.293869041,725900.0,583200.0,717055.6900000001,432410.6,0.0,53059.4081469345,1202525.6981469346,2511625.6981469346,6988374.301853065,26.438165243651945,73.56183475634805,73.56183475634805,7.641052631578947,6.138947368421053,7.547954631578949,4.55169052631579,0.0,0.5585200857572052,男性,0,True
2010,35,20～39歳,1000,10000000.0,691331.9040465753,1704017.1514410968,809900.0,625200.0,723884.52,452896.8,0.0,55852.0085757206,1232633.3285757205,2667733.3285757205,7332266.671424279,26.677333285757204,73.32266671424279,73.32266671424279,8.099,6.252000000000001,7.238845200000001,4.528968,0.0,0.558520085757206,男性,0,True
2010,35,20～39歳,1050,10500000.0,725898.4992489041,1789218.0090131513,898900.0,669700.0,730554.54,473289.6,0.0,58644.6090045066,1262488.7490045067,2831088.7490045065,7668911.2509954935,26.962749990519107,73.03725000948089,73.03725000948089,8.560952380952381,6.378095238095238,6.957662285714286,4.5075199999999995,0.0,0.5585200857572057,男性,0,True
2010,35,20～39歳,1100,11000000.0,760465.0944512328,1874418.8665852058,990300.0,713600.0,737383.37,499265.8,0.0,61437.2094332926,1298086.3794332924,3001986.3794332924,7998013.620566707,27.290785267575384,72.70921473242461,72.70921473242461,9.002727272727274,6.487272727272727,6.703485181818182,4.53878,0.0,0.5585200857572055,男性,0,True
2010,35,20～39歳,1150,11500000.0,795031.6896535617,1959619.7241572603,1091500.0,757600.0,744053.39,525148.6,0.0,64229.8098620786,1333431.7998620786,3182531.7998620784,8317468.2001379235,27.67418956401807,72.32581043598194,72.32581043598194,9.491304347826086,6.587826086956521,6.470029478260869,4.56650956521739,0.0,0.5585200857572051,男性,0,True
2010,35,20～39歳,1200,12000000.0,829598.2848558903,2044820.5817293162,1192500.0,801500.0,750882.22,551124.8,0.0,67022.4102908647,1369029.4302908648,3363029.430290865,8636970.569709135,28.025245252423876,71.97475474757613,71.97475474757613,9.9375,6.679166666666666,6.257351833333333,4.5927066666666665,0.0,0.5585200857572059,男性,0,True
2010,35,20～39歳,1250,12500000.0,864164.8800582191,2130021.4393013706,1292300.0,844900.0,757711.05,582591.0,0.0,69815.0107196507,1410117.0607196507,3547317.0607196507,8952682.93928035,28.378536485757206,71.6214635142428,71.6214635142428,10.3384,6.7592,6.0616884,4.660728,0.0,0.5585200857572056,男性,0,True
2010,35,20～39歳,1300,13000000.0,898731.4752605478,2215222.296873425,1398500.0,891100.0,764381.0700000001,586513.8,0.0,72607.6111484367,1423502.481148437,3713102.4811484367,9286897.518851563,28.562326778064893,71.4376732219351,71.4376732219351,10.757692307692308,6.854615384615384,5.879854384615385,4.511644615384616,0.0,0.5585200857572054,男性,0,True
2010,35,20～39歳,1350,13500000.0,933298.0704628767,2300423.1544454796,1526400.0,934500.0,771209.9,617980.0,0.0,75400.2115772227,1464590.1115772226,3925490.1115772226,9574509.888422778,29.077704530201647,70.92229546979836,70.92229546979836,11.306666666666667,6.9222222222222225,5.7126659259259265,4.577629629629629,0.0,0.5585200857572051,男性,0,True
2010,35,20～39歳,1400,14000000.0,967864.6656652055,2385624.0120175355,1669600.0,977900.0,777879.92,649352.8,0.0,78192.8120060088,1505425.532006009,4152925.532006009,9847074.467993991,29.66375380004292,70.33624619995709,70.33624619995709,11.925714285714285,6.984999999999999,5.556285142857143,4.638234285714287,0.0,0.5585200857572057,男性,0,True
2010,35,20～39歳,1450,14500000.0,1002431.2608675341,2470824.86958959,1821700.0,1024000.0,784708.75,653369.0,0.0,80985.4124347948,1519063.1624347947,4364763.162434795,10135236.837565202,30.101814913343418,69.89818508665657,69.89818508665657,12.563448275862072,7.062068965517241,5.4117844827586215,4.505993103448276,0.0,0.5585200857572056,男性,0,True
2010,35,20～39歳,1500,15000000.0,1036997.856069863,2556025.7271616445,1964900.0,1067400.0,791537.5800000001,684835.2,0.0,83778.0128635808,1560150.7928635809,4592450.792863581,10407549.207136419,30.616338619090545,69.38366138090946,69.38366138090946,13.099333333333332,7.116,5.276917200000001,4.565568,0.0,0.5585200857572054,男性,0,True
2010,45,40～64歳,200,2000000.0,138266.38080931504,340803.43028821936,27900.0,62300.0,161801.14,93836.0,14889.8,11170.4017151441,281697.3417151441,371897.3417151441,1628102.658284856,18.594867085757205,81.4051329142428,81.4051329142428,1.395,3.115,8.090057,4.6918,0.74449,0.558520085757205,男性,0,True
2010,45,40～64歳,250,2500000.0,172832.97601164383,426004.2878602742,42400.0,91400.0,195210.93,113224.2,17968.0,13963.0021439301,340366.1321439301,474166.1321439301,2025833.86785607,18.966645285757206,81.0333547142428,81.0333547142428,1.696,3.656,7.8084372,4.528968,0.71872,0.5585200857572039,男性,0,True
2010,45,40～64歳,300,3000000.0,207399.57121397258,511205.14543232904,56900.0,120300.0,230360.55,133617.0,21205.0,16755.6025727162,401938.1525727162,579138.1525727161,2420861.847427284,19.304605085757203,80.6953949142428,80.6953949142428,1.8966666666666667,4.01,7.678684999999999,4.4539,0.7068333333333333,0.5585200857572068,男性,0,True
2010,45,40～64歳,350,3500000.0,241966.16641630136,596406.0030043839,70500.0,147500.0,275162.18,159593.2,25326.0,19548.2030015022,479629.5830015022,697629.5830015022,2802370.4169984977,19.93227380004292,80.06772619995708,80.06772619995708,2.0142857142857142,4.214285714285714,7.861776571428571,4.559805714285715,0.7236,0.5585200857572057,男性,0,True
2010,45,40～64歳,400,4000000.0,276532.7616186301,681606.8605764387,86100.0,178700.0,319805.0,185476.0,29432.0,22340.8034302882,557053.8034302882,821853.8034302882,3178146.196569712,20.546345085757206,79.4536549142428,79.4536549142428,2.1525,4.4675,7.995125,4.6369,0.7358,0.558520085757205,男性,0,True
2010,45,40～64歳,450,4500000.0,311099.3568209589,766807.7181484932,107000.0,211000.0,364606.63,211452.2,33553.0,25133.4038590742,634745.2338590743,952745.2338590743,3547254.7661409257,21.17211630797943,78.82788369202058,78.82788369202058,2.3777777777777778,4.688888888888889,8.102369555555555,4.698937777777778,0.7456222222222223,0.5585200857572044,男性,0,True
2010,45,40～64歳,500,5000000.0,345665.95202328765,852008.5757205484,142400.0,246400.0,390421.86,226448.4,35936.0,27926.0042878603,680732.2642878602,1069532.2642878601,3930467.73571214,21.390645285757202,78.6093547142428,78.6093547142428,2.848,4.928,7.8084372,4.528968,0.71872,0.558520085757206,男性,0,True
2010,45,40～64歳,550,5500000.0,380232.5472256164,937209.4332926029,174600.0,278600.0,435064.68,252331.2,40042.0,30718.6047166463,758156.4847166463,1211356.4847166464,4288643.515283354,22.02466335848448,77.97533664151553,77.97533664151553,3.174545454545455,5.065454545454545,7.910266909090908,4.58784,0.7280363636363636,0.5585200857572055,男性,0,True
2010,45,40～64歳,600,6000000.0,414799.14242794516,1022410.2908646581,208500.0,312500.0,470373.11,272817.4,43294.0,33511.2051454323,819995.7151454324,1340995.7151454324,4659004.284854568,22.349928585757205,77.65007141424279,77.65007141424279,3.4750000000000005,5.208333333333334,7.839551833333333,4.5469566666666665,0.7215666666666666,0.558520085757205,男性,0,True
2010,45,40～64歳,650,6500000.0,449365.7376302739,1107611.1484367126,252100.0,346300.0,505522.73,293210.2,46531.0,36303.8055742184,881567.7355742183,1479967.7355742184,5020032.264425782,22.768734393449513,77.23126560655048,77.23126560655048,3.878461538461538,5.327692307692308,7.777272769230768,4.510926153846154,0.7158615384615384,0.5585200857572061,男性,0,True
2010,45,40～64歳,700,7000000.0,483932.3328326027,1192812.0060087678,327700.0,384100.0,540831.16,313696.4,49783.0,39096.4060030044,943406.9660030045,1655206.9660030045,5344793.033996996,23.64581380004292,76.35418619995707,76.35418619995707,4.6814285714285715,5.487142857142857,7.726159428571429,4.481377142857143,0.7111857142857143,0.5585200857572057,男性,0,True
2010,45,40～64歳,750,7500000.0,518498.9280349315,1278012.8635808222,395900.0,418200.0,604619.19,350652.6,55642.0,41889.0064317904,1052802.7964317903,1866902.7964317903,5633097.20356821,24.892037285757205,75.1079627142428,75.1079627142428,5.278666666666667,5.576,8.0615892,4.675368,0.7418933333333333,0.5585200857572054,男性,0,True
2010,45,40～64歳,800,8000000.0,553065.5232372602,1363213.7211528774,473500.0,457000.0,639768.8099999999,371045.4,58879.0,44681.6068605764,1114374.8168605764,2044874.8168605764,5955125.183139424,25.560935210757208,74.43906478924279,74.43906478924279,5.918749999999999,5.7125,7.997110125,4.6380675,0.7359875,0.558520085757205,男性,0,True
2010,45,40～64歳,850,8500000.0,587632.118439589,1448414.578724932,551100.0,495800.0,675077.24,391531.6,62131.0,47474.2072893625,1176214.0472893624,2223114.047289362,6276885.952710638,26.154282909286614,73.84571709071338,73.84571709071338,6.483529411764706,5.832941176470588,7.942085176470588,4.606254117647059,0.7309529411764706,0.5585200857572059,男性,0,True
2010,45,40～64歳,900,9000000.0,622198.7136419178,1533615.4362969864,628900.0,534700.0,710226.86,411924.4,65368.0,50266.8077181485,1237786.0677181485,2401386.067718148,6598613.932281852,26.682067419090536,73.31793258090946,73.31793258090946,6.987777777777778,5.941111111111111,7.891409555555555,4.576937777777778,0.7263111111111111,0.5585200857572056,男性,0,True
2010,45,40～64歳,950,9500000.0,656765.3088442466,1618816.293869041,712100.0,576300.0,717055.6900000001,432410.6,68620.0,53059.4081469345,1271145.6981469346,2559545.6981469346,6940454.301853065,26.942586296283523,73.05741370371648,73.05741370371648,7.4957894736842094,6.066315789473684,7.547954631578949,4.55169052631579,0.7223157894736842,0.5585200857572052,男性,0,True
2010,45,40～64歳,1000,10000000.0,691331.9040465753,1704017.1514410968,795500.0,618000.0,723884.52,452896.8,71872.0,55852.0085757206,1304505.3285757205,2718005.3285757205,7281994.671424279,27.180053285757204,72.81994671424279,72.81994671424279,7.954999999999999,6.18,7.238845200000001,4.528968,0.71872,0.558520085757206,男性,0,True
2010,45,40～64歳,1050,10500000.0,725898.4992489041,1789218.0090131513,883900.0,662200.0,730554.54,473289.6,75109.0,58644.6090045066,1337597.7490045067,2883697.7490045065,7616302.2509954935,27.46378808575721,72.5362119142428,72.5362119142428,8.418095238095239,6.306666666666666,6.957662285714286,4.5075199999999995,0.7153238095238096,0.5585200857572057,男性,0,True
2010,45,40～64歳,1100,11000000.0,760465.0944512328,1874418.8665852058,972100.0,705700.0,737383.37,499265.8,79230.0,61437.2094332926,1377316.3794332924,3055116.3794332924,7944883.620566707,27.773785267575384,72.22621473242461,72.22621473242461,8.837272727272726,6.415454545454545,6.703485181818182,4.53878,0.7202727272727273,0.5585200857572055,男性,0,True
2010,45,40～64歳,1150,11500000.0,795031.6896535617,1959619.7241572603,1072400.0,749300.0,744053.39,525148.6,83336.0,64229.8098620786,1416767.7998620786,3238467.7998620784,8261532.2001379235,28.160589564018068,71.83941043598193,71.83941043598193,9.325217391304347,6.5156521739130415,6.470029478260869,4.56650956521739,0.7246608695652172,0.5585200857572051,男性,0,True
2010,45,40～64歳,1200,12000000.0,829598.2848558903,2044820.5817293162,1172400.0,792800.0,750882.22,551124.8,87457.0,67022.4102908647,1456486.4302908648,3421686.430290865,8578313.569709135,28.514053585757203,71.48594641424279,71.48594641424279,9.77,6.6066666666666665,6.257351833333333,4.5927066666666665,0.7288083333333333,0.5585200857572059,男性,0,True
2010,45,40～64歳,1250,12500000.0,864164.8800582191,2130021.4393013706,1271100.0,835700.0,757711.05,582591.0,92447.0,69815.0107196507,1502564.0607196507,3609364.0607196507,8890635.93928035,28.874912485757203,71.12508751424281,71.12508751424281,10.168800000000001,6.6856,6.0616884,4.660728,0.739576,0.5585200857572056,男性,0,True
2010,45,40～64歳,1300,13000000.0,898731.4752605478,2215222.296873425,1377100.0,881800.0,764381.0700000001,586513.8,93077.0,72607.6111484367,1516579.481148437,3775479.4811484367,9224520.518851563,29.042149854987976,70.95785014501203,70.95785014501203,10.593076923076923,6.783076923076924,5.879854384615385,4.511644615384616,0.7159769230769231,0.5585200857572054,男性,0,True
