分析ID,分析,レコード種別ID,レコード種別,年,期間,開始年,終了年,指標ID,指標,値,単位ID,単位,確認項目ID,確認項目,比較ケースID,比較ケース,備考,産業,事業所規模,就業形態,モデル年齢,モデル性別ID,モデル性別,住民税対応ID,住民税対応,CPI系列,基準年
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,effective_burden_rate,実効負担率,0.2077560514989195,ratio,比率,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,effective_burden_rate,実効負担率,0.1754867371201148,ratio,比率,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,income_tax_yen,所得税,81500.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,income_tax_yen,所得税,184200.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,resident_tax_yen,住民税,167200.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,resident_tax_yen,住民税,110900.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,pension_yen,厚生年金保険料,346419.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,pension_yen,厚生年金保険料,223080.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,health_insurance_yen,健康保険料,189300.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,health_insurance_yen,健康保険料,133038.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,employment_insurance_yen,雇用保険料,11492.979,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,employment_insurance_yen,雇用保険料,21070.4615,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,nominal_take_home_difference_yen,名目手取り差（実際－1990年制度固定）,-123623.51750000007,yen,円,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,real_take_home_difference_yen,実質手取り差（実際－1990年制度固定）,-124005.86892919848,yen,円,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2021,,,,burden_rate_difference_pt,実効負担率差（実際－1990年制度固定）,3.226931437880467,pt,ポイント,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,nominal_take_home_yen,名目手取り,3095539.439,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,nominal_take_home_yen,名目手取り,3221528.818,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,real_take_home_yen,実質手取り,3015625.366780322,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,real_take_home_yen,実質手取り,3138362.219191427,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,total_deductions_yen,控除総額,810784.561,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,total_deductions_yen,控除総額,684795.182,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,effective_burden_rate,実効負担率,0.2075569156577897,ratio,比率,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,effective_burden_rate,実効負担率,0.1753042456283708,ratio,比率,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,income_tax_yen,所得税,84200.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,income_tax_yen,所得税,190200.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,resident_tax_yen,住民税,172600.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,resident_tax_yen,住民税,116900.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,pension_yen,厚生年金保険料,349164.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,pension_yen,厚生年金保険料,223080.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,health_insurance_yen,健康保険料,190800.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,health_insurance_yen,健康保険料,133130.4,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,employment_insurance_yen,雇用保険料,14020.561,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,employment_insurance_yen,雇用保険料,21484.782,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,nominal_take_home_difference_yen,名目手取り差（実際－1990年制度固定）,-125989.3790000002,yen,円,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,real_take_home_difference_yen,実質手取り差（実際－1990年制度固定）,-122736.85241110485,yen,円,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2022,,,,burden_rate_difference_pt,実効負担率差（実際－1990年制度固定）,3.225267002941887,pt,ポイント,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,nominal_take_home_yen,名目手取り,3108593.6195,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,nominal_take_home_yen,名目手取り,3238673.867,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,real_take_home_yen,実質手取り,2916585.1003909307,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,real_take_home_yen,実質手取り,3038630.680531666,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,total_deductions_yen,控除総額,844412.3805,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,total_deductions_yen,控除総額,714332.1329999999,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,effective_burden_rate,実効負担率,0.2136127242154451,ratio,比率,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,effective_burden_rate,実効負担率,0.1807060583768402,ratio,比率,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,income_tax_yen,所得税,83800.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,income_tax_yen,所得税,191200.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,resident_tax_yen,住民税,161800.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,resident_tax_yen,住民税,117900.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,pension_yen,厚生年金保険料,372405.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,pension_yen,厚生年金保険料,240240.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,health_insurance_yen,健康保険料,203500.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,health_insurance_yen,健康保険料,143250.6,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,employment_insurance_yen,雇用保険料,22907.3805,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,employment_insurance_yen,雇用保険料,21741.533,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,nominal_take_home_difference_yen,名目手取り差（実際－1990年制度固定）,-130080.24750000006,yen,円,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,real_take_home_difference_yen,実質手取り差（実際－1990年制度固定）,-122045.58014073547,yen,円,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2023,,,,burden_rate_difference_pt,実効負担率差（実際－1990年制度固定）,3.2906665838604825,pt,ポイント,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,nominal_take_home_yen,名目手取り,3310242.71,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,nominal_take_home_yen,名目手取り,3421345.3674999997,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,real_take_home_yen,実質手取り,3009995.6444646507,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,real_take_home_yen,実質手取り,3111021.0206865193,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,total_deductions_yen,控除総額,861472.29,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,total_deductions_yen,控除総額,750369.6325000001,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,effective_burden_rate,実効負担率,0.2065031503829959,ratio,比率,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,effective_burden_rate,実効負担率,0.1798707803625128,ratio,比率,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,income_tax_yen,所得税,61500.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,income_tax_yen,所得税,208500.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,resident_tax_yen,住民税,188000.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,resident_tax_yen,住民税,135200.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,pension_yen,厚生年金保険料,379542.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,pension_yen,厚生年金保険料,240240.0,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,health_insurance_yen,健康保険料,207400.0,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,health_insurance_yen,健康保険料,143485.2,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,employment_insurance_yen,雇用保険料,25030.29,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,employment_insurance_yen,雇用保険料,22944.4325,yen,円,fixed_policy,固定制度比較,fixed_1990_policy,1990年制度固定,賃金は各年実績、税・社会保険制度を1990年に固定。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,nominal_take_home_difference_yen,名目手取り差（実際－1990年制度固定）,-111102.65749999974,yen,円,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,real_take_home_difference_yen,実質手取り差（実際－1990年制度固定）,-101025.37622186868,yen,円,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2024,,,,burden_rate_difference_pt,実効負担率差（実際－1990年制度固定）,2.6632370020483105,pt,ポイント,fixed_policy,固定制度比較,actual_minus_fixed_1990,実際制度－1990年制度固定,実際制度－1990年固定制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
take_home_wage,手取り賃金分析,fixed_policy_comparison,1990年制度固定比較,2025,,,,nominal_take_home_yen,名目手取り,3381643.9005,yen,円,fixed_policy,固定制度比較,actual_policy,実際制度,各年の実際の税・社会保険制度。,調査産業計,5人以上,就業形態計,35,male,男性,income_year,所得年対応,持家の帰属家賃を除く総合,1990
